datum_i_vreme_polaska,datum_i_vreme_dolaska,broj_leta,sifra,zauzetost 
2024-01-16 07:00:00,2024-01-16 09:00:00,RS13,5999,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-17 07:00:00,2024-01-17 09:00:00,RS13,6000,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-22 07:00:00,2024-01-22 09:00:00,RS13,6001,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-23 07:00:00,2024-01-23 09:00:00,RS13,6002,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-24 07:00:00,2024-01-24 09:00:00,RS13,6003,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-29 07:00:00,2024-01-29 09:00:00,RS13,6004,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-30 07:00:00,2024-01-30 09:00:00,RS13,6005,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-31 07:00:00,2024-01-31 09:00:00,RS13,6006,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-05 07:00:00,2024-02-05 09:00:00,RS13,6007,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-06 07:00:00,2024-02-06 09:00:00,RS13,6008,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-07 07:00:00,2024-02-07 09:00:00,RS13,6009,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-12 07:00:00,2024-02-12 09:00:00,RS13,6010,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-13 07:00:00,2024-02-13 09:00:00,RS13,6011,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-14 07:00:00,2024-02-14 09:00:00,RS13,6012,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-19 07:00:00,2024-02-19 09:00:00,RS13,6013,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-20 07:00:00,2024-02-20 09:00:00,RS13,6014,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-21 07:00:00,2024-02-21 09:00:00,RS13,6015,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-26 07:00:00,2024-02-26 09:00:00,RS13,6016,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-27 07:00:00,2024-02-27 09:00:00,RS13,6017,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-28 07:00:00,2024-02-28 09:00:00,RS13,6018,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-10 06:00:00,2023-10-10 08:00:00,RS14,6019,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-11 06:00:00,2023-10-11 08:00:00,RS14,6020,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-16 06:00:00,2023-10-16 08:00:00,RS14,6021,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-17 06:00:00,2023-10-17 08:00:00,RS14,6022,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-18 06:00:00,2023-10-18 08:00:00,RS14,6023,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-23 06:00:00,2023-10-23 08:00:00,RS14,6024,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-24 06:00:00,2023-10-24 08:00:00,RS14,6025,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-25 06:00:00,2023-10-25 08:00:00,RS14,6026,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-30 06:00:00,2023-10-30 08:00:00,RS14,6027,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-31 06:00:00,2023-10-31 08:00:00,RS14,6028,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-01 06:00:00,2023-11-01 08:00:00,RS14,6029,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-06 06:00:00,2023-11-06 08:00:00,RS14,6030,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-07 06:00:00,2023-11-07 08:00:00,RS14,6031,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-08 06:00:00,2023-11-08 08:00:00,RS14,6032,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-13 06:00:00,2023-11-13 08:00:00,RS14,6033,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-14 06:00:00,2023-11-14 08:00:00,RS14,6034,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-15 06:00:00,2023-11-15 08:00:00,RS14,6035,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-20 06:00:00,2023-11-20 08:00:00,RS14,6036,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-21 06:00:00,2023-11-21 08:00:00,RS14,6037,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-22 06:00:00,2023-11-22 08:00:00,RS14,6038,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-27 06:00:00,2023-11-27 08:00:00,RS14,6039,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-28 06:00:00,2023-11-28 08:00:00,RS14,6040,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-29 06:00:00,2023-11-29 08:00:00,RS14,6041,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-04 06:00:00,2023-12-04 08:00:00,RS14,6042,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-05 06:00:00,2023-12-05 08:00:00,RS14,6043,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-06 06:00:00,2023-12-06 08:00:00,RS14,6044,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-11 06:00:00,2023-12-11 08:00:00,RS14,6045,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-12 06:00:00,2023-12-12 08:00:00,RS14,6046,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-13 06:00:00,2023-12-13 08:00:00,RS14,6047,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-18 06:00:00,2023-12-18 08:00:00,RS14,6048,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-19 06:00:00,2023-12-19 08:00:00,RS14,6049,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-20 06:00:00,2023-12-20 08:00:00,RS14,6050,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-25 06:00:00,2023-12-25 08:00:00,RS14,6051,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-26 06:00:00,2023-12-26 08:00:00,RS14,6052,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-27 06:00:00,2023-12-27 08:00:00,RS14,6053,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-01 06:00:00,2024-01-01 08:00:00,RS14,6054,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-02 06:00:00,2024-01-02 08:00:00,RS14,6055,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-03 06:00:00,2024-01-03 08:00:00,RS14,6056,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-08 06:00:00,2024-01-08 08:00:00,RS14,6057,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-09 06:00:00,2024-01-09 08:00:00,RS14,6058,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-10 06:00:00,2024-01-10 08:00:00,RS14,6059,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-15 06:00:00,2024-01-15 08:00:00,RS14,6060,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-16 06:00:00,2024-01-16 08:00:00,RS14,6061,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-17 06:00:00,2024-01-17 08:00:00,RS14,6062,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-22 06:00:00,2024-01-22 08:00:00,RS14,6063,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-23 06:00:00,2024-01-23 08:00:00,RS14,6064,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-24 06:00:00,2024-01-24 08:00:00,RS14,6065,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-29 06:00:00,2024-01-29 08:00:00,RS14,6066,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-30 06:00:00,2024-01-30 08:00:00,RS14,6067,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-31 06:00:00,2024-01-31 08:00:00,RS14,6068,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-05 06:00:00,2024-02-05 08:00:00,RS14,6069,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-06 06:00:00,2024-02-06 08:00:00,RS14,6070,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-07 06:00:00,2024-02-07 08:00:00,RS14,6071,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-12 06:00:00,2024-02-12 08:00:00,RS14,6072,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-13 06:00:00,2024-02-13 08:00:00,RS14,6073,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-14 06:00:00,2024-02-14 08:00:00,RS14,6074,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-19 06:00:00,2024-02-19 08:00:00,RS14,6075,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-20 06:00:00,2024-02-20 08:00:00,RS14,6076,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-21 06:00:00,2024-02-21 08:00:00,RS14,6077,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-26 06:00:00,2024-02-26 08:00:00,RS14,6078,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-27 06:00:00,2024-02-27 08:00:00,RS14,6079,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-28 06:00:00,2024-02-28 08:00:00,RS14,6080,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-10 01:00:00,2023-10-10 07:00:00,RS15,6081,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-11 01:00:00,2023-10-11 07:00:00,RS15,6082,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-16 01:00:00,2023-10-16 07:00:00,RS15,6083,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-17 01:00:00,2023-10-17 07:00:00,RS15,6084,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-18 01:00:00,2023-10-18 07:00:00,RS15,6085,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-23 01:00:00,2023-10-23 07:00:00,RS15,6086,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-24 01:00:00,2023-10-24 07:00:00,RS15,6087,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-25 01:00:00,2023-10-25 07:00:00,RS15,6088,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-30 01:00:00,2023-10-30 07:00:00,RS15,6089,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-31 01:00:00,2023-10-31 07:00:00,RS15,6090,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-01 01:00:00,2023-11-01 07:00:00,RS15,6091,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-06 01:00:00,2023-11-06 07:00:00,RS15,6092,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-07 01:00:00,2023-11-07 07:00:00,RS15,6093,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-08 01:00:00,2023-11-08 07:00:00,RS15,6094,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-13 01:00:00,2023-11-13 07:00:00,RS15,6095,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-14 01:00:00,2023-11-14 07:00:00,RS15,6096,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-15 01:00:00,2023-11-15 07:00:00,RS15,6097,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-20 01:00:00,2023-11-20 07:00:00,RS15,6098,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-21 01:00:00,2023-11-21 07:00:00,RS15,6099,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-22 01:00:00,2023-11-22 07:00:00,RS15,6100,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-27 01:00:00,2023-11-27 07:00:00,RS15,6101,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-28 01:00:00,2023-11-28 07:00:00,RS15,6102,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-29 01:00:00,2023-11-29 07:00:00,RS15,6103,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-04 01:00:00,2023-12-04 07:00:00,RS15,6104,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-05 01:00:00,2023-12-05 07:00:00,RS15,6105,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-06 01:00:00,2023-12-06 07:00:00,RS15,6106,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-11 01:00:00,2023-12-11 07:00:00,RS15,6107,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-12 01:00:00,2023-12-12 07:00:00,RS15,6108,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-13 01:00:00,2023-12-13 07:00:00,RS15,6109,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-18 01:00:00,2023-12-18 07:00:00,RS15,6110,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-19 01:00:00,2023-12-19 07:00:00,RS15,6111,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-20 01:00:00,2023-12-20 07:00:00,RS15,6112,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-25 01:00:00,2023-12-25 07:00:00,RS15,6113,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-26 01:00:00,2023-12-26 07:00:00,RS15,6114,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-27 01:00:00,2023-12-27 07:00:00,RS15,6115,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-01 01:00:00,2024-01-01 07:00:00,RS15,6116,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-02 01:00:00,2024-01-02 07:00:00,RS15,6117,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-03 01:00:00,2024-01-03 07:00:00,RS15,6118,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-08 01:00:00,2024-01-08 07:00:00,RS15,6119,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-09 01:00:00,2024-01-09 07:00:00,RS15,6120,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-10 01:00:00,2024-01-10 07:00:00,RS15,6121,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-15 01:00:00,2024-01-15 07:00:00,RS15,6122,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-16 01:00:00,2024-01-16 07:00:00,RS15,6123,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-17 01:00:00,2024-01-17 07:00:00,RS15,6124,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-22 01:00:00,2024-01-22 07:00:00,RS15,6125,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-23 01:00:00,2024-01-23 07:00:00,RS15,6126,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-24 01:00:00,2024-01-24 07:00:00,RS15,6127,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-29 01:00:00,2024-01-29 07:00:00,RS15,6128,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-30 01:00:00,2024-01-30 07:00:00,RS15,6129,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-31 01:00:00,2024-01-31 07:00:00,RS15,6130,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-05 01:00:00,2024-02-05 07:00:00,RS15,6131,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-06 01:00:00,2024-02-06 07:00:00,RS15,6132,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-07 01:00:00,2024-02-07 07:00:00,RS15,6133,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-12 01:00:00,2024-02-12 07:00:00,RS15,6134,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-13 01:00:00,2024-02-13 07:00:00,RS15,6135,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-14 01:00:00,2024-02-14 07:00:00,RS15,6136,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-19 01:00:00,2024-02-19 07:00:00,RS15,6137,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-20 01:00:00,2024-02-20 07:00:00,RS15,6138,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-21 01:00:00,2024-02-21 07:00:00,RS15,6139,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-26 01:00:00,2024-02-26 07:00:00,RS15,6140,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-27 01:00:00,2024-02-27 07:00:00,RS15,6141,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-28 01:00:00,2024-02-28 07:00:00,RS15,6142,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-09-10 09:00:00,2024-09-10 09:15:00,RS16,6143,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-09-11 09:00:00,2024-09-11 09:15:00,RS16,6144,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-09-16 09:00:00,2024-09-16 09:15:00,RS16,6145,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-09-17 09:00:00,2024-09-17 09:15:00,RS16,6146,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-09-18 09:00:00,2024-09-18 09:15:00,RS16,6147,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-09-23 09:00:00,2024-09-23 09:15:00,RS16,6148,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
